,smiles,energies,reaction_smiles
433,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[F:7].[CH:8]([OH:9])=[C:10]([OH:11])[OH:12]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([F:7])[CH:8]([OH:9])[C:10]1([OH:11])[OH:12],0.03490302052399841,CC=CC=C(O)F.OC=C(O)O>>CC1C=CC(O)(F)C(O)C1(O)O
434,[CH3:1][C:2]([SH:3])=[C:11]([CH3:12])[NH2:13].[CH:4]([OH:5])=[CH:6][CH:7]=[C:8]([OH:9])[OH:10]>>[CH3:1][C:2]1([SH:3])[CH:4]([OH:5])[CH:6]=[CH:7][C:8]([OH:9])([OH:10])[C:11]1([CH3:12])[NH2:13],0.039053166457996724,OC=CC=C(O)O.CC(N)=C(C)S>>CC1(S)C(O)C=CC(O)(O)C1(C)N
435,[CH2:5]=[CH:6][CH:7]=[C:8]([CH3:9])[CH3:10].[CH3:1][CH:2]=[CH:3][NH2:4]>>[CH3:1][CH:2]1[CH:3]([NH2:4])[CH2:5][CH:6]=[CH:7][C:8]1([CH3:9])[CH3:10],0.03693195126900051,C=CC=C(C)C.CC=CN>>CC1C(N)CC=CC1(C)C
436,[CH2:1]=[CH:6][CH3:5].[CH:2]([CH:3]=[CH2:4])=[CH:7][SH:8]>>[CH3:1][CH:2]1[CH2:3][CH2:4][CH:5]=[CH:6][CH:7]1[SH:8],0.020048882461001227,C=CC=CS.C=CC>>CC1CCC=CC1S
437,[CH3:1][CH:2]=[CH2:3].[CH2:4]=[CH:5][CH:6]=[CH:7][CH3:8]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]1[CH3:8],0.019033802957000745,C=CC=CC.C=CC>>CC1C=CCCC1C
438,[CH3:1][CH:2]=[C:9]([CH3:10])[Br:11].[CH:3]([OH:4])=[CH:5][CH:6]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH:3]([OH:4])[CH:5]=[CH:6][CH:7]([NH2:8])[C:9]1([CH3:10])[Br:11],0.05019579108100203,NC=CC=CO.CC=C(C)Br>>CC1C(O)C=CC(N)C1(C)Br
439,[CH:3]([CH:4]=[CH2:5])=[CH2:6].[CH3:1][CH:2]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH2:6][CH:7]1[NH2:8],0.021926867221999657,C=CC=C.CC=CN>>CC1CC=CCC1N
440,[CH:7]([CH3:8])=[C:9]([CH3:10])[OH:11].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([CH3:8])[C:9]1([CH3:10])[OH:11],0.030611955483003328,CC=CC=CO.CC=C(C)O>>CC1C=CC(O)C(C)C1(C)O
441,[CH:9]([SH:10])=[C:11]([CH3:12])[F:13].[CH3:1][C:2]([OH:3])=[CH:4][CH:5]=[C:6]([SH:7])[SH:8]>>[CH3:1][C:2]1([OH:3])[CH:4]=[CH:5][C:6]([SH:7])([SH:8])[CH:9]([SH:10])[C:11]1([CH3:12])[F:13],0.044633275507003134,CC(O)=CC=C(S)S.CC(F)=CS>>CC1(O)C=CC(S)(S)C(S)C1(C)F
442,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([CH3:7])([Cl:8])=[C:9]([CH3:10])[SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([CH3:7])([Cl:8])[C:9]1([CH3:10])[SH:11],0.05064341016900187,C=CC=CC.CC(S)=C(C)Cl>>CC1C=CCC(C)(Cl)C1(C)S
443,[CH2:3]=[CH:4][CH:5]=[C:6]([NH2:7])[SH:8].[CH3:1][CH:2]=[C:9]([CH3:10])[OH:11]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][C:6]([NH2:7])([SH:8])[C:9]1([CH3:10])[OH:11],0.03689873930599674,C=CC=C(N)S.CC=C(C)O>>CC1CC=CC(N)(S)C1(C)O
444,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[SH:7].[CH:8]([CH3:9])=[CH:10][SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([SH:7])[CH:8]([CH3:9])[CH:10]1[SH:11],0.03554368462100399,CC=CC=C(C)S.CC=CS>>CC1C=CC(C)(S)C(C)C1S
445,[CH3:1][C:2]([SH:3])=[C:10]([CH3:11])[Cl:12].[CH:4]([OH:5])=[CH:6][CH:7]=[CH:8][OH:9]>>[CH3:1][C:2]1([SH:3])[CH:4]([OH:5])[CH:6]=[CH:7][CH:8]([OH:9])[C:10]1([CH3:11])[Cl:12],0.061232359148000626,OC=CC=CO.CC(S)=C(C)Cl>>CC1(S)C(O)C=CC(O)C1(C)Cl
446,[CH2:3]=[CH:4][CH:5]=[C:6]([CH3:7])[SH:8].[CH3:1][CH:2]=[CH:9][CH3:10]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][C:6]([CH3:7])([SH:8])[CH:9]1[CH3:10],0.034393235466001926,C=CC=C(C)S.CC=CC>>CC1CC=CC(C)(S)C1C
447,[CH2:6]=[CH:7][CH:8]=[C:9]([NH2:10])[SH:11].[CH3:1][C:2]([NH2:3])=[CH:4][NH2:5]>>[CH3:1][C:2]1([NH2:3])[CH:4]([NH2:5])[CH2:6][CH:7]=[CH:8][C:9]1([NH2:10])[SH:11],0.05479298891500406,C=CC=C(N)S.CC(N)=CN>>CC1(N)C(N)CC=CC1(N)S
448,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[CH:6]([OH:7])=[C:8]([NH2:9])[SH:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[C:8]1([NH2:9])[SH:10],0.04698826815200263,C=CC=CC.NC(S)=CO>>CC1C=CCC(O)C1(N)S
449,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([OH:8])(=[C:9]([CH3:7])[OH:11])[OH:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([CH3:7])([OH:8])[C:9]1([OH:10])[OH:11],0.05888190137299887,C=CC=CC.CC(O)=C(O)O>>CC1C=CCC(C)(O)C1(O)O
450,[CH2:4]=[CH:5][CH:6]=[CH:7][SH:8].[CH3:1][C:2]([OH:3])=[C:9]([CH3:10])[Br:11]>>[CH3:1][C:2]1([OH:3])[CH2:4][CH:5]=[CH:6][CH:7]([SH:8])[C:9]1([CH3:10])[Br:11],0.03726352566300051,C=CC=CS.CC(O)=C(C)Br>>CC1(O)CC=CC(S)C1(C)Br
451,[CH:5]([OH:6])=[CH:7][CH:8]=[C:9]([CH3:10])[SH:11].[CH3:1][CH:2]=[CH:3][NH2:4]>>[CH3:1][CH:2]1[CH:3]([NH2:4])[CH:5]([OH:6])[CH:7]=[CH:8][C:9]1([CH3:10])[SH:11],0.05641442861099932,CC(S)=CC=CO.CC=CN>>CC1C(N)C(O)C=CC1(C)S
452,[CH2:4]=[CH:5][CH:6]=[CH:7][SH:8].[CH3:1][C:2]([CH3:3])=[CH:9][Br:10]>>[CH3:1][C:2]1([CH3:3])[CH2:4][CH:5]=[CH:6][CH:7]([SH:8])[CH:9]1[Br:10],0.03382918230400023,C=CC=CS.CC(C)=CBr>>CC1(C)CC=CC(S)C1Br
453,[CH:7]([OH:8])=[C:9]([CH3:10])[Cl:11].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][NH2:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([NH2:6])[CH:7]([OH:8])[C:9]1([CH3:10])[Cl:11],0.05867507255199911,CC=CC=CN.CC(Cl)=CO>>CC1C=CC(N)C(O)C1(C)Cl
454,[C:8]([CH3:9])([Cl:10])=[CH2:11].[CH3:1][C:2]([SH:3])=[CH:4][CH:5]=[CH:6][NH2:7]>>[CH3:1][C:2]1([SH:3])[CH:4]=[CH:5][CH:6]([NH2:7])[C:8]([CH3:9])([Cl:10])[CH2:11]1,0.027956634316993245,CC(S)=CC=CN.C=C(C)Cl>>CC1(S)C=CC(N)C(C)(Cl)C1
455,[C:8]([CH3:9])([F:10])=[CH2:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[CH3:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([CH3:7])[C:8]([CH3:9])([F:10])[CH2:11]1,0.05239716927800231,CC=CC=C(C)C.C=C(C)F>>CC1C=CC(C)(C)C(C)(F)C1
456,[CH2:8]=[CH:9][CH3:10].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([OH:7])[CH2:8][CH:9]1[CH3:10],0.047795008794999205,CC=CC=C(C)O.C=CC>>CC1C=CC(C)(O)CC1C
457,[CH2:3]=[CH:4][CH:5]=[CH:6][OH:7].[CH3:1][CH:2]=[CH:8][NH2:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH:8]1[NH2:9],0.020032631592002303,C=CC=CO.CC=CN>>CC1CC=CC(O)C1N
458,[CH3:1][CH:2]=[CH:9][CH3:10].[CH:3]([NH2:4])=[CH:5][CH:6]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH:3]([NH2:4])[CH:5]=[CH:6][CH:7]([NH2:8])[CH:9]1[CH3:10],0.029831150719999755,NC=CC=CN.CC=CC>>CC1C(N)C=CC(N)C1C
459,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[CH:6][SH:7].[CH:8]([NH2:9])=[C:10]([CH3:11])[OH:12]>>[CH3:1][C:2]1([CH3:3])[CH:4]=[CH:5][CH:6]([SH:7])[CH:8]([NH2:9])[C:10]1([CH3:11])[OH:12],0.06475733428099772,CC(C)=CC=CS.CC(O)=CN>>CC1(C)C=CC(S)C(N)C1(C)O
460,[CH3:1][C:2](=[CH:9][OH:10])[NH2:13].[OH:3][C:11](=[CH:4][CH:5]=[C:6]([OH:7])[OH:8])[CH3:12]>>[CH3:1][C:2]1([OH:3])[CH:4]=[CH:5][C:6]([OH:7])([OH:8])[CH:9]([OH:10])[C:11]1([CH3:12])[NH2:13],0.0389521602600027,CC(O)=CC=C(O)O.CC(N)=CO>>CC1(O)C=CC(O)(O)C(O)C1(C)N
461,[C:9]([CH3:10])([CH3:11])=[CH:12][NH2:13].[CH3:1][C:2]([SH:3])=[CH:4][CH:5]=[C:6]([CH3:7])[SH:8]>>[CH3:1][C:2]1([SH:3])[CH:4]=[CH:5][C:6]([CH3:7])([SH:8])[C:9]([CH3:10])([CH3:11])[CH:12]1[NH2:13],0.06334743621300021,CC(S)=CC=C(C)S.CC(C)=CN>>CC1(S)C=CC(C)(S)C(C)(C)C1N
462,[C:8]([OH:9])([SH:10])=[CH2:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[I:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([I:7])[C:8]([OH:9])([SH:10])[CH2:11]1,0.04749895910899937,CC=CC=C(C)I.C=C(O)S>>CC1C=CC(C)(I)C(O)(S)C1
463,[C:7]([CH3:8])([OH:9])=[C:10]([CH3:11])[OH:12].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[C:7]([CH3:8])([OH:9])[C:10]1([CH3:11])[OH:12],0.07069742157199954,CC=CC=CO.CC(O)=C(C)O>>CC1C=CC(O)C(C)(O)C1(C)O
464,[C:8]([SH:9])([SH:10])=[CH2:11].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([OH:7])[C:8]([SH:9])([SH:10])[CH2:11]1,0.033251211247005585,CC=CC=C(C)O.C=C(S)S>>CC1C=CC(C)(O)C(S)(S)C1
465,[CH2:8]=[CH:9][CH3:10].[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[OH:7]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([OH:7])[CH2:8][CH:9]1[CH3:10],0.029886228771999868,CC=CC=C(C)O.C=CC>>CC1C=CC(C)(O)CC1C
466,[C:7]([CH3:8])([Br:9])=[CH2:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][SH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([SH:6])[C:7]([CH3:8])([Br:9])[CH2:10]1,0.020413771826000016,CC=CC=CS.C=C(C)Br>>CC1C=CC(S)C(C)(Br)C1
467,[CH3:1][C:2]([NH2:3])=[CH:4][CH:5]=[CH:6][SH:7].[CH:8]([NH2:9])=[CH:10][SH:11]>>[CH3:1][C:2]1([NH2:3])[CH:4]=[CH:5][CH:6]([SH:7])[CH:8]([NH2:9])[CH:10]1[SH:11],0.05574223870599582,CC(N)=CC=CS.NC=CS>>CC1(N)C=CC(S)C(N)C1S
468,[CH3:1][C:2]([Cl:3])=[CH:4][CH:5]=[CH2:6].[CH:7]([F:8])=[CH2:9]>>[CH3:1][C:2]1([Cl:3])[CH:4]=[CH:5][CH2:6][CH:7]([F:8])[CH2:9]1,0.02495224315000044,C=CC=C(C)Cl.C=CF>>CC1(Cl)C=CCC(F)C1
469,[CH:7]([CH3:8])=[CH:9][CH3:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][CH3:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([CH3:6])[CH:7]([CH3:8])[CH:9]1[CH3:10],0.052503006615999936,CC=CC=CC.CC=CC>>CC1C=CC(C)C(C)C1C
470,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([CH3:7])([OH:8])=[CH:9][CH3:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([CH3:7])([OH:8])[CH:9]1[CH3:10],0.037705237467001496,C=CC=CC.CC=C(C)O>>CC1C=CCC(C)(O)C1C
471,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][I:6].[CH:7]([NH2:8])=[C:9]([OH:10])[SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([I:6])[CH:7]([NH2:8])[C:9]1([OH:10])[SH:11],0.059808327142000905,CC=CC=CI.NC=C(O)S>>CC1C=CC(I)C(N)C1(O)S
472,[CH3:1][CH:2]=[CH:9][CH3:10].[CH:3]([NH2:4])=[CH:5][CH:6]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH:3]([NH2:4])[CH:5]=[CH:6][CH:7]([NH2:8])[CH:9]1[CH3:10],0.025675415016998215,NC=CC=CN.CC=CC>>CC1C(N)C=CC(N)C1C
473,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[CH:7]([OH:8])=[CH:9][CH3:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([OH:8])[CH:9]1[CH3:10],0.03766335946399835,CC=CC=CO.CC=CO>>CC1C=CC(O)C(O)C1C
474,[CH3:3][CH:4]=[CH2:5].[CH2:1]=[CH:2][CH:8]=[CH:6][OH:7]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH2:8]1,0.018612501349998922,C=CC=CO.C=CC>>CC1CC=CC(O)C1
475,[CH3:1][CH:2]=[CH2:3].[CH2:4]=[CH:5][CH:6]=[CH:7][CH3:8]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]1[CH3:8],0.01911234947499807,C=CC=CC.C=CC>>CC1C=CCCC1C
476,[CH2:3]=[CH:4][CH:5]=[CH:6][SH:7].[OH:1][CH:2]=[CH2:8]>>[OH:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([SH:7])[CH2:8]1,0.023986159167002086,C=CC=CS.C=CO>>OC1CC=CC(S)C1
477,[CH2:8]=[CH2:9].[NH2:1][C:2]([OH:3])=[CH:4][CH:5]=[CH:6][OH:7]>>[NH2:1][C:2]1([OH:3])[CH:4]=[CH:5][CH:6]([OH:7])[CH2:8][CH2:9]1,0.028532623417998337,NC(O)=CC=CO.C=C>>NC1(O)C=CC(O)CC1
478,[CH2:7]=[CH2:8].[NH2:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[NH2:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH2:7][CH2:8]1,0.03547074103599712,NC=CC=CO.C=C>>NC1C=CC(O)CC1
479,[CH3:1][C:2]([OH:3])=[CH:4][CH:5]=[C:6]([CH3:7])[SH:8].[CH:9]([NH2:10])=[CH:11][OH:12]>>[CH3:1][C:2]1([OH:3])[CH:4]=[CH:5][C:6]([CH3:7])([SH:8])[CH:9]([NH2:10])[CH:11]1[OH:12],0.06036606157999813,CC(O)=CC=C(C)S.NC=CO>>CC1(O)C=CC(C)(S)C(N)C1O
480,[CH:7]([CH3:8])=[C:9]([CH3:10])[OH:11].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([CH3:8])[C:9]1([CH3:10])[OH:11],0.042985609829997884,CC=CC=CO.CC=C(C)O>>CC1C=CC(O)C(C)C1(C)O
481,[CH:3]1=[CH:4][CH:5]=[CH:6][CH2:7]1.[CH3:1][CH:2]=[C:8]([NH2:9])[SH:10]>>[CH3:1][CH:2]1[CH:3]2[CH:4]=[CH:5][CH:6]([CH2:7]2)[C:8]1([NH2:9])[SH:10],0.026948623088998147,C1=CCC=C1.CC=C(N)S>>CC1C2C=CC(C2)C1(N)S
482,[CH:3]([SH:4])=[CH:5][CH:6]=[C:7]([CH3:8])[OH:9].[CH3:1][CH:2]=[CH:10][OH:11]>>[CH3:1][CH:2]1[CH:3]([SH:4])[CH:5]=[CH:6][C:7]([CH3:8])([OH:9])[CH:10]1[OH:11],0.03817899826499627,CC(O)=CC=CS.CC=CO>>CC1C(S)C=CC(C)(O)C1O
483,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[CH:6][SH:7].[CH:8]([NH2:9])=[C:10]([CH3:11])[CH3:12]>>[CH3:1][C:2]1([CH3:3])[CH:4]=[CH:5][CH:6]([SH:7])[CH:8]([NH2:9])[C:10]1([CH3:11])[CH3:12],0.07318898550200004,CC(C)=CC=CS.CC(C)=CN>>CC1(C)C=CC(S)C(N)C1(C)C
484,[CH2:2]=[CH:3][CH:4]=[CH2:5].[CH3:1][CH:6]=[CH:7][CH3:8]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH2:6][CH:7]1[CH3:8],0.02153996430200067,C=CC=C.CC=CC>>CC1CC=CCC1C
485,[CH2:1]=[CH:2][CH:3]=[CH:4][CH3:5].[CH:6]([OH:7])=[CH:8][SH:9]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][CH:6]([OH:7])[CH:8]1[SH:9],0.025398925230000202,C=CC=CC.OC=CS>>CC1C=CCC(O)C1S
486,[C:7]([F:8])([Br:9])=[CH2:10].[CH3:1][C:2]([Cl:3])=[CH:4][CH:5]=[CH2:6]>>[CH3:1][C:2]1([Cl:3])[CH:4]=[CH:5][CH2:6][C:7]([F:8])([Br:9])[CH2:10]1,0.022696783098993478,C=CC=C(C)Cl.C=C(F)Br>>CC1(Cl)C=CCC(F)(Br)C1
487,[CH3:1][CH:2]=[CH:9][I:10].[CH:3]([OH:4])=[CH:5][CH:6]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH:3]([OH:4])[CH:5]=[CH:6][CH:7]([NH2:8])[CH:9]1[I:10],0.04035238528400242,NC=CC=CO.CC=CI>>CC1C(O)C=CC(N)C1I
488,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[C:6]([CH3:7])[OH:8].[C:9]([OH:10])([F:11])=[C:12]([CH3:13])[OH:14]>>[CH3:1][C:2]1([CH3:3])[CH:4]=[CH:5][C:6]([CH3:7])([OH:8])[C:9]([OH:10])([F:11])[C:12]1([CH3:13])[OH:14],0.06666353421999816,CC(C)=CC=C(C)O.CC(O)=C(O)F>>CC1(C)C=CC(C)(O)C(O)(F)C1(C)O
489,[CH2:7]=[C:8]([OH:9])[SH:10].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][SH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([SH:6])[CH2:7][C:8]1([OH:9])[SH:10],0.03434053355499955,CC=CC=CS.C=C(O)S>>CC1C=CC(S)CC1(O)S
490,[CH3:1][C:2]([F:3])=[CH:4][OH:5].[CH:6]([OH:7])=[CH:8][CH:9]=[C:10]([NH2:11])[OH:12]>>[CH3:1][C:2]1([F:3])[CH:4]([OH:5])[CH:6]([OH:7])[CH:8]=[CH:9][C:10]1([NH2:11])[OH:12],0.03422107623200077,NC(O)=CC=CO.CC(F)=CO>>CC1(F)C(O)C(O)C=CC1(N)O
491,[C:7]([CH3:8])([CH3:9])=[CH2:10].[CH3:1][C:2]([NH2:3])=[CH:4][CH:5]=[CH2:6]>>[CH3:1][C:2]1([NH2:3])[CH:4]=[CH:5][CH2:6][C:7]([CH3:8])([CH3:9])[CH2:10]1,0.032693814466000504,C=CC=C(C)N.C=C(C)C>>CC1(N)C=CCC(C)(C)C1
492,[CH3:1][CH:2]=[CH:3][CH:4]=[C:5]([CH3:6])[I:7].[CH:8]([SH:9])=[C:10]([NH2:11])[Cl:12]>>[CH3:1][CH:2]1[CH:3]=[CH:4][C:5]([CH3:6])([I:7])[CH:8]([SH:9])[C:10]1([NH2:11])[Cl:12],0.045166163514998914,CC=CC=C(C)I.NC(Cl)=CS>>CC1C=CC(C)(I)C(S)C1(N)Cl
493,[CH:3]([NH2:4])=[CH:5][CH:6]=[C:7]([CH3:8])[CH3:9].[CH3:1][CH:2]=[CH:10][CH3:11]>>[CH3:1][CH:2]1[CH:3]([NH2:4])[CH:5]=[CH:6][C:7]([CH3:8])([CH3:9])[CH:10]1[CH3:11],0.038524941961995296,CC(C)=CC=CN.CC=CC>>CC1C(N)C=CC(C)(C)C1C
494,[CH2:8]=[C:9]([NH2:10])[OH:11].[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[CH:6][NH2:7]>>[CH3:1][C:2]1([CH3:3])[CH:4]=[CH:5][CH:6]([NH2:7])[CH2:8][C:9]1([NH2:10])[OH:11],0.04076153714299835,CC(C)=CC=CN.C=C(N)O>>CC1(C)C=CC(N)CC1(N)O
495,[CH2:1]=[CH:7][CH3:6].[CH:2]([CH:3]=[CH:4][I:5])=[CH:8][F:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]([I:5])[CH:6]=[CH:7][CH:8]1[F:9],0.023518964076000515,FC=CC=CI.C=CC>>CC1CC(I)C=CC1F
496,[CH:7]([CH3:8])=[CH2:9].[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([CH3:8])[CH2:9]1,0.02368429918199766,CC=CC=CO.C=CC>>CC1C=CC(O)C(C)C1
497,[CH3:1][CH:2]=[CH:3][CH:4]=[CH2:5].[C:6]([NH2:7])([OH:8])=[CH:9][OH:10]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([NH2:7])([OH:8])[CH:9]1[OH:10],0.0326171018789978,C=CC=CC.NC(O)=CO>>CC1C=CCC(N)(O)C1O
498,[CH2:3]=[CH:4][CH:5]=[CH:6][NH2:7].[CH3:1][CH:2]=[CH:8][CH3:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([NH2:7])[CH:8]1[CH3:9],0.03720704781700235,C=CC=CN.CC=CC>>CC1CC=CC(N)C1C
499,[CH3:1][CH:2]=[CH:3][CH:4]=[CH:5][OH:6].[CH:7]([I:8])=[C:9]([OH:10])[SH:11]>>[CH3:1][CH:2]1[CH:3]=[CH:4][CH:5]([OH:6])[CH:7]([I:8])[C:9]1([OH:10])[SH:11],0.02979356101499775,CC=CC=CO.OC(S)=CI>>CC1C=CC(O)C(I)C1(O)S
500,[CH3:1][CH:2]=[C:10]([CH3:11])[OH:12].[C:3]([NH2:4])([SH:5])=[CH:6][CH:7]=[CH:8][OH:9]>>[CH3:1][CH:2]1[C:3]([NH2:4])([SH:5])[CH:6]=[CH:7][CH:8]([OH:9])[C:10]1([CH3:11])[OH:12],0.06657995123499916,NC(S)=CC=CO.CC=C(C)O>>CC1C(N)(S)C=CC(O)C1(C)O
501,[CH2:3]=[CH:4][CH:5]=[CH:6][OH:7].[CH3:1][CH:2]=[CH:8][Br:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH:8]1[Br:9],0.019703727439001284,C=CC=CO.CC=CBr>>CC1CC=CC(O)C1Br
502,[CH3:1][C:2]([OH:3])=[CH:10][OH:11].[CH:4]([NH2:5])=[CH:6][CH:7]=[CH:8][F:9]>>[CH3:1][C:2]1([OH:3])[CH:4]([NH2:5])[CH:6]=[CH:7][CH:8]([F:9])[CH:10]1[OH:11],0.029440834321000864,NC=CC=CF.CC(O)=CO>>CC1(O)C(N)C=CC(F)C1O
503,[CH3:1][CH:2]=[CH:9][SH:10].[CH:3]([SH:4])=[CH:5][CH:6]=[CH:7][NH2:8]>>[CH3:1][CH:2]1[CH:3]([SH:4])[CH:5]=[CH:6][CH:7]([NH2:8])[CH:9]1[SH:10],0.03394102168299895,NC=CC=CS.CC=CS>>CC1C(S)C=CC(N)C1S
504,[CH2:1]=[C:2]([CH3:3])[CH3:4].[CH:5]([CH:6]=[CH:7][OH:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH2:4][CH:5]=[CH:6][CH:7]([OH:8])[CH2:9]1,0.034949885785000134,C=CC=CO.C=C(C)C>>CC1(C)CC=CC(O)C1
505,[CH3:1][C:2]([NH2:3])=[CH:4][SH:5].[CH:6]([OH:7])=[CH:8][CH:9]=[C:10]([NH2:11])[OH:12]>>[CH3:1][C:2]1([NH2:3])[CH:4]([SH:5])[CH:6]([OH:7])[CH:8]=[CH:9][C:10]1([NH2:11])[OH:12],0.04610350990999734,NC(O)=CC=CO.CC(N)=CS>>CC1(N)C(S)C(O)C=CC1(N)O
506,[CH2:3]=[CH:4][CH:5]=[CH:6][OH:7].[CH3:1][CH:2]=[CH:8][CH3:9]>>[CH3:1][CH:2]1[CH2:3][CH:4]=[CH:5][CH:6]([OH:7])[CH:8]1[CH3:9],0.031431648756999664,C=CC=CO.CC=CC>>CC1CC=CC(O)C1C
507,[CH:4]1=[CH:5][CH2:6][CH:7]=[CH:8]1.[OH:1][C:2]([OH:3])=[CH:9][F:10]>>[OH:1][C:2]1([OH:3])[CH:4]2[CH:5]=[CH:6][CH:7]([CH2:8]2)[CH:9]1[F:10],0.024231234698000037,C1=CCC=C1.OC(O)=CF>>OC1(O)C2C=CC(C2)C1F
508,[C:6]([NH2:7])([OH:8])=[CH2:9].[NH2:1][CH:2]=[CH:3][CH:4]=[CH2:5]>>[NH2:1][CH:2]1[CH:3]=[CH:4][CH2:5][C:6]([NH2:7])([OH:8])[CH2:9]1,0.036037194690003105,C=CC=CN.C=C(N)O>>NC1C=CCC(N)(O)C1
509,[CH:8]([SH:9])=[CH2:10].[NH2:1][CH:2]=[CH:3][CH:4]=[C:5]([OH:6])[SH:7]>>[NH2:1][CH:2]1[CH:3]=[CH:4][C:5]([OH:6])([SH:7])[CH:8]([SH:9])[CH2:10]1,0.05912920456599835,NC=CC=C(O)S.C=CS>>NC1C=CC(O)(S)C(S)C1
