,smiles,descriptors
40,[CH2:8]=[C:9]([O:10][Si:11]([CH:12]([CH3:13])[CH3:14])([CH:15]([CH3:16])[CH3:17])[CH:18]([CH3:19])[CH3:20])[CH:21]=[CH2:22].[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[C:6]([CH3:7])=[C:23]([I:24])[C:25]1=[O:26]>>[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[C:6]2([CH3:7])[CH2:8][C:9]([O:10][Si:11]([CH:12]([CH3:13])[CH3:14])([CH:15]([CH3:16])[CH3:17])[CH:18]([CH3:19])[CH3:20])=[CH:21][CH2:22][C:23]2([I:24])[C:25]1=[O:26],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41,[CH2:9]=[CH:10][C:11]([O:12][Si:13]([CH:14]([CH3:15])[CH3:16])([CH:17]([CH3:18])[CH3:19])[CH:20]([CH3:21])[CH3:22])=[CH2:23].[CH3:1][C:2]1=[C:3]([I:4])[C:5](=[O:6])[C:7]([CH3:8])=[CH:24][C:25]1=[O:26]>>[CH3:1][C:2]1=[C:3]([I:4])[C:5](=[O:6])[C:7]2([CH3:8])[CH2:9][CH:10]=[C:11]([O:12][Si:13]([CH:14]([CH3:15])[CH3:16])([CH:17]([CH3:18])[CH3:19])[CH:20]([CH3:21])[CH3:22])[CH2:23][CH:24]2[C:25]1=[O:26],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42,[CH:14]1=[CH:15][CH:16]=[CH:17][CH2:18]1.[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][C:6]1=[CH:13][C:11](=[O:12])[CH:10]=[CH:9][C:7]1=[O:8]>>[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][C:6]12[C:7](=[O:8])[CH:9]=[CH:10][C:11](=[O:12])[CH:13]1[CH:14]1[CH:15]=[CH:16][CH:17]2[CH2:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43,[CH:11]1=[CH:12][CH:13]=[CH:14][CH2:15]1.[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][C:6]1=[CH:7][C:8](=[O:9])[CH:10]=[CH:16][C:17]1=[O:18]>>[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][C:6]1=[CH:7][C:8](=[O:9])[CH:10]2[CH:11]3[CH:12]=[CH:13][CH:14]([CH2:15]3)[CH:16]2[C:17]1=[O:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44,[CH:4]1=[CH:5][CH:6]=[CH:7][CH2:8]1.[CH3:1][C:2]([CH3:3])=[CH:9][CH2:10][C:11]1=[CH:12][C:13](=[O:14])[CH:15]=[CH:16][C:17]1=[O:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]2[CH:5]=[CH:6][CH:7]([CH2:8]2)[CH:9]1[CH2:10][C:11]1=[CH:12][C:13](=[O:14])[CH:15]=[CH:16][C:17]1=[O:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,[O:1]=[CH:2][CH:3]=[CH2:4].[CH:5]1=[CH:20][N:9]([C:10](=[O:11])[O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:8][CH:7]=[CH:6]1>>[O:1]=[CH:2][CH:3]1[CH2:4][CH:5]2[CH:6]=[CH:7][CH:8]1[N:9]([C:10](=[O:11])[O:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[CH2:20]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,[O:1]=[CH:2][CH:3]=[CH2:4].[CH:5]1=[CH:9][N:10]([C:11](=[O:12])[O:13][CH2:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[CH2:8][CH:7]=[CH:6]1>>[O:1]=[CH:2][CH:3]1[CH2:4][CH:5]2[CH:6]=[CH:7][CH:8]1[CH2:9][N:10]2[C:11](=[O:12])[O:13][CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47,[CH2:1]=[CH:2][CH2:3][N:4]([C:5](=[O:6])[O:7][CH3:8])[CH:9]=[CH:10][C:11]([O:12][Si:13]([CH3:14])([CH3:15])[C:16]([CH3:17])([CH3:18])[CH3:19])=[CH2:20].[CH:21]1=[C:26]([CH2:27][O:28][CH2:29][c:30]2[cH:31][cH:32][c:33]([O:34][CH3:35])[cH:36][cH:37]2)[C:24](=[O:25])[CH2:23][CH2:22]1>>[CH2:1]=[CH:2][CH2:3][N:4]([C:5](=[O:6])[O:7][CH3:8])[CH:9]1[CH:10]=[C:11]([O:12][Si:13]([CH3:14])([CH3:15])[C:16]([CH3:17])([CH3:18])[CH3:19])[CH2:20][CH:21]2[CH2:22][CH2:23][C:24](=[O:25])[C:26]12[CH2:27][O:28][CH2:29][c:30]1[cH:31][cH:32][c:33]([O:34][CH3:35])[cH:36][cH:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,[CH2:1]=[CH:2][CH2:3][N:4]([C:5](=[O:6])[O:7][CH3:8])[CH:9]=[CH:10][C:11]([O:12][Si:13]([CH3:14])([CH3:15])[C:16]([CH3:17])([CH3:18])[CH3:19])=[CH2:20].[C:21]1([CH2:22][O:23][CH2:24][c:25]2[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]2)=[CH:37][CH2:36][CH2:35][C:33]1=[O:34]>>[CH2:1]=[CH:2][CH2:3][N:4]([C:5](=[O:6])[O:7][CH3:8])[CH:9]1[CH:10]=[C:11]([O:12][Si:13]([CH3:14])([CH3:15])[C:16]([CH3:17])([CH3:18])[CH3:19])[CH2:20][C:21]2([CH2:22][O:23][CH2:24][c:25]3[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]3)[C:33](=[O:34])[CH2:35][CH2:36][CH:37]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,[CH:15]1=[C:30]([C:31]([C:32]([CH3:33])=[O:34])=[CH2:35])[CH2:29][CH:18]([O:19][CH2:20][c:21]2[cH:22][cH:23][c:24]([O:25][CH3:26])[cH:27][cH:28]2)[CH2:17][CH2:16]1.[CH2:1]=[CH:2][CH:3]1[CH2:4][CH2:5][C:6]([O:7][Si:8]([CH2:9][CH3:10])([CH2:11][CH3:12])[CH2:13][CH3:14])=[C:36]1[CH3:37]>>[CH2:1]=[CH:2][CH:3]1[CH2:4][CH2:5][C:6]2([O:7][Si:8]([CH2:9][CH3:10])([CH2:11][CH3:12])[CH2:13][CH3:14])[CH:15]3[CH2:16][CH2:17][CH:18]([O:19][CH2:20][c:21]4[cH:22][cH:23][c:24]([O:25][CH3:26])[cH:27][cH:28]4)[CH2:29][C:30]3=[C:31]([C:32]([CH3:33])=[O:34])[CH2:35][C:36]12[CH3:37],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,[CH2:15]=[C:16]([C:17]([CH3:18])=[O:19])[C:20]1=[CH:35][CH2:34][CH2:33][CH:22]([O:23][CH2:24][c:25]2[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]2)[CH2:21]1.[CH2:1]=[CH:2][CH:3]1[CH2:4][CH2:5][C:6]([O:7][Si:8]([CH2:9][CH3:10])([CH2:11][CH3:12])[CH2:13][CH3:14])=[C:36]1[CH3:37]>>[CH2:1]=[CH:2][CH:3]1[CH2:4][CH2:5][C:6]2([O:7][Si:8]([CH2:9][CH3:10])([CH2:11][CH3:12])[CH2:13][CH3:14])[CH2:15][C:16]([C:17]([CH3:18])=[O:19])=[C:20]3[CH2:21][CH:22]([O:23][CH2:24][c:25]4[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]4)[CH2:33][CH2:34][CH:35]3[C:36]12[CH3:37],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51,[CH2:15]=[C:16]([C:17]([CH3:18])=[O:19])[C:20]1=[CH:35][CH2:34][CH2:33][CH:22]([O:23][CH2:24][c:25]2[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]2)[CH2:21]1.[CH3:1][CH2:2][Si:3]([CH2:4][CH3:5])([CH2:6][CH3:7])[O:8][C:9]1=[C:10]([CH3:11])[CH:12]([CH:13]=[CH2:14])[CH2:36][CH2:37]1>>[CH3:1][CH2:2][Si:3]([CH2:4][CH3:5])([CH2:6][CH3:7])[O:8][C:9]1=[C:10]([CH3:11])[CH:12]([CH:13]2[CH2:14][CH2:15][C:16]([C:17]([CH3:18])=[O:19])=[C:20]3[CH2:21][CH:22]([O:23][CH2:24][c:25]4[cH:26][cH:27][c:28]([O:29][CH3:30])[cH:31][cH:32]4)[CH2:33][CH2:34][CH:35]23)[CH2:36][CH2:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
52,[CH2:14]=[C:15]([C:16]([CH3:17])=[O:18])[C:19]1=[CH:34][CH2:33][CH2:32][CH:21]([O:22][CH2:23][c:24]2[cH:25][cH:26][c:27]([O:28][CH3:29])[cH:30][cH:31]2)[CH2:20]1.[CH3:1][CH2:2][Si:3]([CH2:4][CH3:5])([CH2:6][CH3:7])[O:8][C:9]1=[C:10]([CH3:11])[CH:12]([CH:13]=[CH2:35])[CH2:36][CH2:37]1>>[CH3:1][CH2:2][Si:3]([CH2:4][CH3:5])([CH2:6][CH3:7])[O:8][C:9]1=[C:10]([CH3:11])[CH:12]([CH:13]2[CH2:14][C:15]([C:16]([CH3:17])=[O:18])=[C:19]3[CH2:20][CH:21]([O:22][CH2:23][c:24]4[cH:25][cH:26][c:27]([O:28][CH3:29])[cH:30][cH:31]4)[CH2:32][CH2:33][CH:34]3[CH2:35]2)[CH2:36][CH2:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53,[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][C:9]([CH:10]=[O:11])=[CH2:28].[CH2:12]=[CH:13][CH:14]=[CH:15][N:16]([CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[C:24](=[O:25])[O:26][CH3:27]>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][C:9]1([CH:10]=[O:11])[CH2:12][CH:13]=[CH:14][CH:15]([N:16]([CH2:17][c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[C:24](=[O:25])[O:26][CH3:27])[CH2:28]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
54,[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][C:9]([CH:10]=[O:11])=[CH2:12].[CH2:13]=[CH:14][CH:15]=[CH:16][N:17]([CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[C:25](=[O:26])[O:27][CH3:28]>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][C:9]1([CH:10]=[O:11])[CH2:12][CH2:13][CH:14]=[CH:15][CH:16]1[N:17]([CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[C:25](=[O:26])[O:27][CH3:28],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,[CH2:8]=[CH:9][C:10](=[CH2:11])[CH3:12].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH2:7]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH2:8][CH:9]=[C:10]([CH3:11])[CH2:12]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56,[CH:8]([C:9]([CH3:10])=[CH2:11])=[CH2:12].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH2:7]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]=[C:9]([CH3:10])[CH2:11][CH2:12]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57,[CH3:8][C:9](=[CH2:10])[CH:11]=[CH2:12].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]=[CH:13][CH3:14])[cH:15][cH:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][C:9]([CH3:10])=[CH:11][CH2:12][CH:13]2[CH3:14])[cH:15][cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58,[CH2:8]=[CH:9][C:10]([CH3:11])=[CH2:12].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]=[CH:13][CH3:14])[cH:15][cH:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH:7]2[CH2:8][CH:9]=[C:10]([CH3:11])[CH2:12][CH:13]2[CH3:14])[cH:15][cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,[O:1]=[CH:2][CH:3]=[CH2:4].[CH2:5]1[CH:6]=[CH:7][CH:8]=[CH:9][N:10]1[C:11](=[O:12])[O:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[O:1]=[CH:2][CH:3]1[CH2:4][CH:5]2[CH:6]=[CH:7][CH:8]1[CH2:9][N:10]2[C:11](=[O:12])[O:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,[O:1]=[CH:2][CH:3]=[CH2:4].[CH:5]1=[CH:19][N:9]([C:10](=[O:11])[O:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:8][CH:7]=[CH:6]1>>[O:1]=[CH:2][CH:3]1[CH2:4][CH:5]2[CH:6]=[CH:7][CH:8]1[N:9]([C:10](=[O:11])[O:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[CH2:19]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,[C:15]([CH:16]=[O:17])([CH2:18][CH2:19][CH2:20][CH2:21][C:22](=[O:23])[O:24][CH3:25])=[CH2:26].[CH3:1][CH2:2][N:3]([C:4](=[O:5])[O:6][C:7]([CH3:8])([CH3:9])[CH3:10])[CH:11]=[CH:12][CH:13]=[CH2:14]>>[CH3:1][CH2:2][N:3]([C:4](=[O:5])[O:6][C:7]([CH3:8])([CH3:9])[CH3:10])[CH:11]1[CH:12]=[CH:13][CH2:14][C:15]([CH:16]=[O:17])([CH2:18][CH2:19][CH2:20][CH2:21][C:22](=[O:23])[O:24][CH3:25])[CH2:26]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62,[CH2:15]=[C:16]([CH:17]=[O:18])[CH2:19][CH2:20][CH2:21][CH2:22][C:23](=[O:24])[O:25][CH3:26].[CH3:1][CH2:2][N:3]([C:4](=[O:5])[O:6][C:7]([CH3:8])([CH3:9])[CH3:10])[CH:11]=[CH:12][CH:13]=[CH2:14]>>[CH3:1][CH2:2][N:3]([C:4](=[O:5])[O:6][C:7]([CH3:8])([CH3:9])[CH3:10])[CH:11]1[CH:12]=[CH:13][CH2:14][CH2:15][C:16]1([CH:17]=[O:18])[CH2:19][CH2:20][CH2:21][CH2:22][C:23](=[O:24])[O:25][CH3:26],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63,[CH3:1][C:2](=[O:3])[O:4][C:5]([CH:6]=[O:7])=[CH2:8].[C:9]([CH3:10])([CH2:11][CH2:12][CH2:13][O:14][Si:15]([CH3:16])([CH3:17])[C:18]([CH3:19])([CH3:20])[CH3:21])=[CH:22][C:23]([CH2:24][O:25][Si:26]([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[C:39]([CH3:40])([CH3:41])[CH3:42])=[CH:43][CH3:44]>>[CH3:1][C:2](=[O:3])[O:4][C:5]1([CH:6]=[O:7])[CH2:8][C:9]([CH3:10])([CH2:11][CH2:12][CH2:13][O:14][Si:15]([CH3:16])([CH3:17])[C:18]([CH3:19])([CH3:20])[CH3:21])[CH:22]=[C:23]([CH2:24][O:25][Si:26]([c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)([c:33]2[cH:34][cH:35][cH:36][cH:37][cH:38]2)[C:39]([CH3:40])([CH3:41])[CH3:42])[CH:43]1[CH3:44],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,[CH3:1][C:2](=[O:3])[O:4][C:5]([CH:6]=[O:7])=[CH2:8].[CH:9]([CH3:10])=[C:11]([CH2:12][O:13][Si:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)([c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[C:27]([CH3:28])([CH3:29])[CH3:30])[CH:31]=[C:32]([CH3:33])[CH2:34][CH2:35][CH2:36][O:37][Si:38]([CH3:39])([CH3:40])[C:41]([CH3:42])([CH3:43])[CH3:44]>>[CH3:1][C:2](=[O:3])[O:4][C:5]1([CH:6]=[O:7])[CH2:8][CH:9]([CH3:10])[C:11]([CH2:12][O:13][Si:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[C:27]([CH3:28])([CH3:29])[CH3:30])=[CH:31][C:32]1([CH3:33])[CH2:34][CH2:35][CH2:36][O:37][Si:38]([CH3:39])([CH3:40])[C:41]([CH3:42])([CH3:43])[CH3:44],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:22].[CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)=[CH:12][C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[OH:21]>>[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]([C:13](=[O:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[OH:21])[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,[CH2:1]=[C:2]([CH:3]=[CH2:4])[CH3:22].[CH:5]([C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][c:13]1[OH:14])=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH3:1][C:2]1=[CH:3][CH2:4][CH:5]([C:6](=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[OH:14])[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,[CH:21]([C:22]([CH3:23])=[O:24])=[CH2:25].[CH3:1][CH2:2][O:3][C:4](=[O:5])[O:6][c:7]1[cH:8][cH:9][c:10]2[c:11]3[c:12]1[O:13][CH:14]1[C:15]([O:16][CH3:17])=[CH:18][CH:19]=[C:20]4[CH:26]([CH2:27]2)[N:28]([CH2:29][CH:30]2[CH2:31][CH2:32]2)[CH2:33][CH2:34][C:35]314>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[O:6][c:7]1[cH:8][cH:9][c:10]2[c:11]3[c:12]1[O:13][CH:14]1[C:15]4([O:16][CH3:17])[CH:18]=[CH:19][C:20]5([CH:21]([C:22]([CH3:23])=[O:24])[CH2:25]4)[CH:26]([CH2:27]2)[N:28]([CH2:29][CH:30]2[CH2:31][CH2:32]2)[CH2:33][CH2:34][C:35]315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,[CH2:21]=[CH:22][C:23]([CH3:24])=[O:25].[CH3:1][CH2:2][O:3][C:4](=[O:5])[O:6][c:7]1[cH:8][cH:9][c:10]2[c:11]3[c:12]1[O:13][CH:14]1[C:15]([O:16][CH3:17])=[CH:18][CH:19]=[C:20]4[CH:26]([CH2:27]2)[N:28]([CH2:29][CH:30]2[CH2:31][CH2:32]2)[CH2:33][CH2:34][C:35]314>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[O:6][c:7]1[cH:8][cH:9][c:10]2[c:11]3[c:12]1[O:13][CH:14]1[C:15]4([O:16][CH3:17])[CH:18]=[CH:19][C:20]5([CH2:21][CH:22]4[C:23]([CH3:24])=[O:25])[CH:26]([CH2:27]2)[N:28]([CH2:29][CH:30]2[CH2:31][CH2:32]2)[CH2:33][CH2:34][C:35]315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
69,[CH2:7]=[CH:8][CH:9]=[CH2:10].[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]=[CH:11][C:12]1=[O:13]>>[CH3:1][C:2]1=[CH:3][C:4](=[O:5])[CH:6]2[CH2:7][CH:8]=[CH:9][CH2:10][CH:11]2[C:12]1=[O:13],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,[CH2:3]=[CH:4][CH:5]=[CH2:6].[CH3:1][C:2]1=[CH:7][C:8](=[O:9])[CH:10]=[CH:11][C:12]1=[O:13]>>[CH3:1][C:2]12[CH2:3][CH:4]=[CH:5][CH2:6][CH:7]1[C:8](=[O:9])[CH:10]=[CH:11][C:12]2=[O:13],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
